	Cluster_0	Cluster_1	Cluster_2
ABCG2	0.22145328719723184	0.2810810810810811	0.23863636363636365
ABCG4	0.4429065743944637	0.4864864864864865	0.42045454545454547
ABCG5	0.972318339100346	0.918918918918919	0.9431818181818182
ABCG8	0.1972318339100346	0.16756756756756758	0.10227272727272728
ABHD1	0.7889273356401384	0.772972972972973	0.7840909090909091
ABHD11	1.0	1.0	1.0
ABHD12	1.0	1.0	1.0
ABHD12B	0.4532871972318339	0.5027027027027027	0.4659090909090909
ABHD13	0.23875432525951557	0.16756756756756758	0.2159090909090909
ABHD14A	1.0	1.0	1.0
ABHD14B	1.0	1.0	1.0
ABHD15	1.0	0.9837837837837838	1.0
ABHD16A	1.0	1.0	1.0
ABHD16B	0.06920415224913495	0.08648648648648649	0.1590909090909091
ABHD17A	0.9792387543252595	0.9891891891891892	0.9886363636363636
ABHD17B	0.9930795847750865	0.9891891891891892	0.9886363636363636
ABHD17C	1.0	1.0	1.0
ABHD2	0.5640138408304498	0.6108108108108108	0.5454545454545454
ABHD3	1.0	1.0	1.0
ABHD4	0.9965397923875432	1.0	1.0
ABHD5	0.9965397923875432	1.0	1.0
ABHD6	1.0	1.0	1.0
ABHD8	1.0	1.0	1.0
ABI1	1.0	1.0	1.0
ABI2	1.0	1.0	1.0
ABI3	1.0	1.0	1.0
ABI3BP	0.9757785467128027	0.9837837837837838	1.0
ABL1	0.8685121107266436	0.8594594594594595	0.8068181818181818
ABL2	0.8996539792387543	0.8702702702702703	0.8409090909090909
ABLIM1	1.0	1.0	1.0
ABLIM2	0.9550173010380623	0.972972972972973	0.9772727272727273
ABLIM3	0.9100346020761245	0.9459459459459459	0.9659090909090909
ABO	0.11418685121107267	0.10270270270270271	0.125
ABR	0.8546712802768166	0.8648648648648649	0.8977272727272727
ABRA	0.20069204152249134	0.2	0.2159090909090909
ABRACL	1.0	1.0	1.0
ABT1	0.9204152249134948	0.8702702702702703	0.9431818181818182
ABTB1	1.0	1.0	1.0
ABTB2	0.6539792387543253	0.6108108108108108	0.6477272727272727
ACAA1	1.0	1.0	1.0
ACACA	1.0	1.0	1.0
ACACB	1.0	1.0	1.0
ACAD10	1.0	0.9945945945945946	1.0
ACAD11	1.0	1.0	1.0
ACAD8	1.0	1.0	1.0
ACAD9	1.0	1.0	1.0
ACADL	0.23875432525951557	0.1891891891891892	0.2727272727272727
ACADM	0.9965397923875432	1.0	1.0
ACADSB	0.9550173010380623	0.9513513513513514	0.9431818181818182
ACADVL	1.0	1.0	1.0
ACAN	0.2664359861591695	0.23783783783783785	0.25
ACAP1	0.9896193771626297	0.9675675675675676	0.9886363636363636
ACAP2	1.0	1.0	1.0
ACAP3	0.8304498269896193	0.8972972972972973	0.8636363636363636
ACAT1	1.0	1.0	1.0
ACAT2	1.0	1.0	1.0
ACBD3	1.0	1.0	1.0
ACBD4	0.9134948096885813	0.8864864864864865	0.9090909090909091
ACBD5	0.671280276816609	0.6972972972972973	0.8068181818181818
ACBD6	1.0	1.0	1.0
ACCS	1.0	1.0	1.0
ACCSL	0.35294117647058826	0.34054054054054056	0.3409090909090909
ACD	1.0	1.0	1.0
ACE	0.11764705882352941	0.12432432432432433	0.14772727272727273
ACE2	0.3494809688581315	0.41621621621621624	0.4431818181818182
ACER1	0.10380622837370242	0.11891891891891893	0.125
ACER2	0.5916955017301038	0.6216216216216216	0.5795454545454546
ACER3	1.0	1.0	1.0
ACHE	0.4602076124567474	0.42162162162162165	0.4318181818181818
ACIN1	1.0	1.0	1.0
ACKR1	0.9653979238754326	0.9405405405405406	1.0
ACKR2	0.42560553633217996	0.3621621621621622	0.3522727272727273
ACKR3	1.0	1.0	1.0
ACKR4	0.18339100346020762	0.16756756756756758	0.1590909090909091
ACLY	1.0	1.0	1.0
ACMSD	1.0	1.0	1.0
ACN9	1.0	1.0	1.0
ACO1	1.0	1.0	1.0
ACO2	1.0	1.0	1.0
ACOT1	1.0	0.9945945945945946	0.9772727272727273
ACOT11	0.9515570934256056	0.9027027027027027	0.9318181818181818
ACOT12	0.27335640138408307	0.3081081081081081	0.3409090909090909
ACOT13	1.0	1.0	1.0
ACOT2	0.9930795847750865	0.9891891891891892	0.9886363636363636
ACOT4	1.0	1.0	1.0
ACOT6	0.0657439446366782	0.10270270270270271	0.045454545454545456
ACOT7	0.356401384083045	0.31891891891891894	0.4318181818181818
ACOT8	1.0	0.9945945945945946	1.0
ACOT9	1.0	1.0	1.0
ACOX1	0.40484429065743943	0.3675675675675676	0.4090909090909091
ACOX2	1.0	0.9945945945945946	1.0
ACOX3	1.0	1.0	1.0
ACOXL	0.0726643598615917	0.05405405405405406	0.03409090909090909
ACP1	1.0	1.0	1.0
ACP2	1.0	1.0	1.0
ACP5	0.9965397923875432	1.0	1.0
ACP6	1.0	1.0	1.0
ACPP	0.5432525951557093	0.4702702702702703	0.5568181818181818
ACPT	0.9965397923875432	1.0	1.0
ACR	0.4982698961937716	0.5567567567567567	0.4772727272727273
ACRBP	0.6885813148788927	0.6702702702702703	0.6931818181818182
ACRC	0.986159169550173	0.9675675675675676	1.0
ACRV1	0.4359861591695502	0.4918918918918919	0.48863636363636365
ACSBG1	0.4083044982698962	0.31351351351351353	0.3068181818181818
ACSBG2	0.18685121107266436	0.17297297297297298	0.18181818181818182
ACSF2	0.9965397923875432	0.9945945945945946	0.9886363636363636
ACSF3	0.5882352941176471	0.5675675675675675	0.6022727272727273
ACSL1	1.0	0.9891891891891892	1.0
ACSL3	1.0	1.0	1.0
ACSL4	0.9896193771626297	1.0	1.0
ACSL5	0.3875432525951557	0.3837837837837838	0.3409090909090909
ACSL6	0.10380622837370242	0.11891891891891893	0.10227272727272728
ACSM1	0.18339100346020762	0.1891891891891892	0.17045454545454544
ACSM2B	0.01730103806228374	0.016216216216216217	0.0
ACSM3	0.671280276816609	0.6702702702702703	0.6818181818181818
ACSM4	0.1384083044982699	0.12972972972972974	0.1590909090909091
ACSM5	0.9238754325259516	0.9081081081081082	0.9090909090909091
ACSS1	0.9965397923875432	0.9945945945945946	1.0
ACSS2	0.8200692041522492	0.827027027027027	0.9431818181818182
ACSS3	0.18339100346020762	0.1837837837837838	0.23863636363636365
ACTA1	0.9134948096885813	0.8972972972972973	0.9204545454545454
ACTA2	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
ACTBL2	0.0	0.021621621621621623	0.011363636363636364
ACTC1	0.2041522491349481	0.13513513513513514	0.3181818181818182
ACTG1	1.0	1.0	1.0
ACTG2	1.0	1.0	1.0
ACTL10	0.8754325259515571	0.8810810810810811	0.8977272727272727
ACTL6A	1.0	1.0	1.0
ACTL6B	0.3633217993079585	0.2972972972972973	0.29545454545454547
ACTL7A	0.14186851211072665	0.15135135135135136	0.11363636363636363
ACTL7B	0.8304498269896193	0.827027027027027	0.7386363636363636
ACTL8	0.5259515570934256	0.5027027027027027	0.6590909090909091
ACTL9	0.08650519031141868	0.0918918918918919	0.06818181818181818
ACTN1	1.0	1.0	1.0
ACTN2	0.9896193771626297	0.972972972972973	1.0
ACTN3	0.06920415224913495	0.14594594594594595	0.11363636363636363
ACTN4	1.0	1.0	1.0
ACTR10	1.0	1.0	1.0
ACTR1A	1.0	1.0	1.0
ACTR1B	1.0	1.0	1.0
ACTR2	1.0	1.0	1.0
ACTR3	1.0	0.9945945945945946	1.0
ACTR3B	0.08996539792387544	0.12432432432432433	0.13636363636363635
ACTR3BP2	0.25951557093425603	0.23243243243243245	0.2159090909090909
ACTR3BP5	0.25259515570934254	0.1945945945945946	0.17045454545454544
ACTR5	1.0	1.0	1.0
ACTR6	1.0	1.0	1.0
ACTR8	0.9965397923875432	1.0	0.9886363636363636
ACTRT1	0.9965397923875432	0.9891891891891892	0.9886363636363636
ACTRT2	0.03806228373702422	0.06486486486486487	0.022727272727272728
ACTRT3	0.8512110726643599	0.8324324324324325	0.8977272727272727
ACVR1	1.0	1.0	1.0
ACVR1B	0.7854671280276817	0.7621621621621621	0.8409090909090909
ACVR1C	0.02768166089965398	0.05405405405405406	0.045454545454545456
ACVR2A	1.0	1.0	1.0
ACVR2B	0.28027681660899656	0.3675675675675676	0.3181818181818182
ACVRL1	0.9930795847750865	0.9891891891891892	0.9886363636363636
ACY1	1.0	1.0	1.0
ACY3	0.30103806228373703	0.2972972972972973	0.3409090909090909
ACYP1	0.9930795847750865	0.9891891891891892	1.0
ACYP2	1.0	1.0	1.0
ADA	1.0	1.0	1.0
ADAD1	0.03460207612456748	0.032432432432432434	0.03409090909090909
ADAD2	0.1972318339100346	0.1783783783783784	0.23863636363636365
ADAL	0.986159169550173	0.9783783783783784	1.0
ADAM10	1.0	0.972972972972973	0.9886363636363636
ADAM11	0.17301038062283736	0.23783783783783785	0.2727272727272727
ADAM12	0.5121107266435986	0.518918918918919	0.6477272727272727
ADAM15	1.0	1.0	1.0
ADAM17	1.0	1.0	1.0
ADAM18	0.2422145328719723	0.2648648648648649	0.17045454545454544
ADAM19	0.4671280276816609	0.5027027027027027	0.7840909090909091
ADAM2	0.42214532871972316	0.31891891891891894	0.3522727272727273
ADAM20	0.03460207612456748	0.08108108108108109	0.056818181818181816
ADAM21	0.6228373702422145	0.5351351351351351	0.5681818181818182
ADAM22	0.10034602076124567	0.17297297297297298	0.23863636363636365
ADAM23	0.35294117647058826	0.3027027027027027	0.4318181818181818
ADAM28	0.7508650519031141	0.654054054054054	0.7386363636363636
ADAM29	0.36678200692041524	0.3081081081081081	0.4090909090909091
ADAM30	0.10726643598615918	0.12432432432432433	0.07954545454545454
ADAM32	0.47750865051903113	0.4648648648648649	0.5568181818181818
ADAM33	0.8062283737024222	0.7891891891891892	0.8636363636363636
ADAM5	0.02768166089965398	0.021621621621621623	0.0
ADAM6	0.2906574394463668	0.31891891891891894	0.26136363636363635
ADAM7	0.8304498269896193	0.8108108108108109	0.9090909090909091
ADAM8	1.0	0.9945945945945946	1.0
ADAM9	1.0	1.0	1.0
ADAMDEC1	0.903114186851211	0.8540540540540541	0.875
ADAMTS1	0.9653979238754326	0.972972972972973	0.9772727272727273
ADAMTS10	0.2560553633217993	0.24324324324324326	0.2727272727272727
ADAMTS12	0.08650519031141868	0.08648648648648649	0.06818181818181818
ADAMTS13	0.35294117647058826	0.3783783783783784	0.42045454545454547
ADAMTS14	0.15570934256055363	0.1837837837837838	0.26136363636363635
ADAMTS15	0.30103806228373703	0.25405405405405407	0.29545454545454547
ADAMTS16	0.2560553633217993	0.16756756756756758	0.22727272727272727
ADAMTS17	0.6055363321799307	0.6	0.45454545454545453
ADAMTS18	0.21453287197231835	0.31891891891891894	0.3409090909090909
ADAMTS2	0.7958477508650519	0.7675675675675676	0.7954545454545454
ADAMTS20	0.031141868512110725	0.05405405405405406	0.045454545454545456
ADAMTS3	0.09342560553633218	0.0972972972972973	0.17045454545454544
ADAMTS5	0.6539792387543253	0.6270270270270271	0.75
ADAMTS6	0.8719723183391004	0.8432432432432433	0.9204545454545454
ADAMTS7	0.5294117647058824	0.5297297297297298	0.6136363636363636
ADAMTS8	0.39100346020761245	0.3837837837837838	0.38636363636363635
ADAMTS9	1.0	1.0	1.0
ADAMTSL1	0.16262975778546712	0.1945945945945946	0.20454545454545456
ADAMTSL2	1.0	1.0	1.0
ADAMTSL3	0.7612456747404844	0.7675675675675676	0.8522727272727273
ADAMTSL4	0.7889273356401384	0.7135135135135136	0.7840909090909091
ADAMTSL4-AS1	0.1972318339100346	0.22702702702702704	0.1590909090909091
ADAP1	1.0	1.0	1.0
ADAP2	1.0	1.0	1.0
ADAR	1.0	1.0	1.0
ADARB1	1.0	1.0	1.0
ADARB2	0.43944636678200694	0.4756756756756757	0.6022727272727273
ADARB2-AS1	0.3217993079584775	0.372972972972973	0.4659090909090909
ADAT2	0.6851211072664359	0.6432432432432432	0.5681818181818182
ADCK1	1.0	1.0	1.0
ADCK2	1.0	1.0	1.0
ADCK3	1.0	1.0	1.0
ADCK4	1.0	0.9945945945945946	1.0
ADCK5	1.0	1.0	1.0
ADCY1	0.9411764705882353	0.9621621621621622	0.9886363636363636
ADCY10	0.3044982698961938	0.31891891891891894	0.36363636363636365
ADCY2	0.9930795847750865	0.9837837837837838	1.0
ADCY3	1.0	1.0	1.0
ADCY4	0.9965397923875432	0.9945945945945946	1.0
ADCY5	0.1903114186851211	0.22162162162162163	0.18181818181818182
ADCY6	1.0	1.0	1.0
ADCY7	1.0	1.0	1.0
ADCY8	0.11072664359861592	0.08108108108108109	0.11363636363636363
ADCY9	0.9965397923875432	0.9945945945945946	1.0
ADCYAP1	0.9134948096885813	0.9135135135135135	0.9431818181818182
ADCYAP1R1	0.08996539792387544	0.13513513513513514	0.09090909090909091
ADD1	1.0	1.0	1.0
ADD2	0.0657439446366782	0.08108108108108109	0.06818181818181818
ADD3	1.0	0.9945945945945946	1.0
ADGB	0.5363321799307958	0.5459459459459459	0.42045454545454547
ADH1A	0.8581314878892734	0.8378378378378378	0.9090909090909091
ADH1C	0.4740484429065744	0.44324324324324327	0.5454545454545454
ADH4	0.1695501730103806	0.17297297297297298	0.19318181818181818
ADH5	0.8166089965397924	0.7945945945945946	0.8636363636363636
ADH6	0.3771626297577855	0.44324324324324327	0.5
ADH7	0.07612456747404844	0.07027027027027027	0.07954545454545454
ADHFE1	0.9930795847750865	1.0	1.0
ADI1	0.42560553633217996	0.4756756756756757	0.4659090909090909
ADIG	0.3460207612456747	0.25405405405405407	0.25
ADIPOR1	1.0	1.0	1.0
ADIPOR2	1.0	1.0	1.0
ADIRF	1.0	1.0	1.0
ADK	0.9930795847750865	0.9621621621621622	0.9659090909090909
ADM	1.0	0.9945945945945946	1.0
ADNP	1.0	1.0	1.0
ADNP2	1.0	1.0	1.0
ADO	1.0	1.0	1.0
ADORA1	0.4117647058823529	0.44324324324324327	0.42045454545454547
ADORA2A	0.9965397923875432	1.0	1.0
ADORA2B	0.8719723183391004	0.8378378378378378	0.9318181818181818
ADORA3	1.0	1.0	1.0
ADPGK	1.0	1.0	1.0
ADPRH	0.9515570934256056	0.9027027027027027	0.9886363636363636
ADPRHL1	0.8304498269896193	0.7783783783783784	0.8522727272727273
ADPRHL2	1.0	1.0	1.0
ADPRM	1.0	1.0	1.0
ADRA1A	0.03806228373702422	0.07567567567567568	0.07954545454545454
ADRA1B	0.8131487889273357	0.8378378378378378	0.8181818181818182
ADRA1D	0.9515570934256056	0.9027027027027027	0.875
ADRA2A	0.9826989619377162	0.972972972972973	0.9886363636363636
ADRA2B	0.9757785467128027	0.972972972972973	0.9886363636363636
ADRA2C	0.7750865051903114	0.8216216216216217	0.8068181818181818
ADRB1	0.14186851211072665	0.12972972972972974	0.13636363636363635
ADRB2	0.9965397923875432	0.9945945945945946	1.0
ADRB3	0.18339100346020762	0.1837837837837838	0.1590909090909091
ADRBK2	0.20069204152249134	0.2702702702702703	0.26136363636363635
ADRM1	1.0	1.0	1.0
ADSL	1.0	1.0	1.0
ADSS	1.0	1.0	1.0
ADSSL1	0.8166089965397924	0.8324324324324325	0.7840909090909091
ADTRP	0.6608996539792388	0.6378378378378379	0.6931818181818182
AEBP1	1.0	1.0	1.0
AEBP2	1.0	1.0	1.0
AEN	1.0	1.0	1.0
AES	1.0	1.0	1.0
AFAP1	1.0	1.0	1.0
AFAP1L2	1.0	1.0	1.0
AFF1	1.0	0.9945945945945946	0.9886363636363636
AFF2	0.4463667820069204	0.41081081081081083	0.5340909090909091
AFF3	0.7958477508650519	0.8432432432432433	0.7613636363636364
AFF4	0.9965397923875432	0.9891891891891892	1.0
AFG3L1P	0.45674740484429066	0.4972972972972973	0.48863636363636365
AFG3L2	1.0	1.0	1.0
AFM	0.02768166089965398	0.010810810810810811	0.0
AFMID	1.0	1.0	1.0
AFP	0.5986159169550173	0.5783783783783784	0.6477272727272727
AFTPH	1.0	1.0	1.0
AGA	1.0	1.0	1.0
AGAP1	0.2768166089965398	0.31351351351351353	0.38636363636363635
AGAP11	0.2179930795847751	0.24864864864864866	0.20454545454545456
AGAP2	0.1522491349480969	0.1837837837837838	0.2159090909090909
AGAP3	1.0	1.0	1.0
AGAP4	0.8927335640138409	0.9297297297297298	0.9090909090909091
AGAP7P	0.7958477508650519	0.8540540540540541	0.8977272727272727
AGAP8	0.9896193771626297	0.972972972972973	1.0
AGAP9	1.0	1.0	1.0
AGBL1	0.11764705882352941	0.15135135135135136	0.045454545454545456
AGBL2	0.2768166089965398	0.2702702702702703	0.26136363636363635
AGBL3	0.1522491349480969	0.12432432432432433	0.056818181818181816
AGBL4	0.23875432525951557	0.1891891891891892	0.19318181818181818
AGBL5	1.0	1.0	1.0
AGER	0.4740484429065744	0.4540540540540541	0.625
AGFG1	1.0	1.0	1.0
AGFG2	0.7681660899653979	0.7675675675675676	0.8409090909090909
AGGF1	1.0	1.0	1.0
AGL	0.4844290657439446	0.43243243243243246	0.5909090909090909
AGMAT	0.5951557093425606	0.6108108108108108	0.5
AGMO	0.17993079584775087	0.2	0.1590909090909091
AGO1	1.0	1.0	1.0
AGO2	1.0	1.0	1.0
AGO3	1.0	0.9945945945945946	1.0
AGO4	0.9515570934256056	0.9297297297297298	0.9659090909090909
AGPAT1	0.1245674740484429	0.11351351351351352	0.125
AGPAT2	1.0	1.0	1.0
AGPAT3	0.889273356401384	0.9081081081081082	0.9431818181818182
AGPAT4	0.5224913494809689	0.5459459459459459	0.5681818181818182
AGPAT5	0.9930795847750865	0.9675675675675676	1.0
AGPAT6	0.9446366782006921	0.9621621621621622	0.9545454545454546
AGPAT9	0.9930795847750865	0.9837837837837838	1.0
AGPS	1.0	1.0	1.0
AGR2	0.8961937716262975	0.9513513513513514	0.9431818181818182
AGR3	0.8615916955017301	0.8918918918918919	0.8977272727272727
AGRN	1.0	1.0	1.0
AGRP	0.28719723183391005	0.2864864864864865	0.3409090909090909
AGT	0.6851211072664359	0.6594594594594595	0.6590909090909091
AGTPBP1	1.0	1.0	1.0
AGTR1	0.8442906574394463	0.8594594594594595	0.8522727272727273
AGTR2	0.6470588235294118	0.6270270270270271	0.7613636363636364
AGTRAP	1.0	1.0	1.0
AGXT	0.4117647058823529	0.40540540540540543	0.38636363636363635
AHCTF1	1.0	1.0	1.0
AHCY	1.0	1.0	1.0
AHCYL1	1.0	1.0	1.0
AHCYL2	1.0	1.0	1.0
AHDC1	1.0	1.0	1.0
AHI1	1.0	1.0	1.0
AHNAK	1.0	1.0	1.0
AHNAK2	0.6885813148788927	0.6	0.5568181818181818
AHR	0.9930795847750865	0.9837837837837838	0.9886363636363636
AHSA1	1.0	1.0	1.0
AHSA2	1.0	1.0	1.0
AHSG	0.4013840830449827	0.3891891891891892	0.4659090909090909
AHSP	0.43944636678200694	0.43783783783783786	0.5227272727272727
AICDA	0.09342560553633218	0.06486486486486487	0.06818181818181818
AIDA	0.9757785467128027	0.972972972972973	0.9772727272727273
AIF1	1.0	1.0	1.0
AIF1L	0.9896193771626297	0.9783783783783784	1.0
AIFM1	1.0	1.0	1.0
AIFM2	0.9896193771626297	0.9837837837837838	1.0
AIFM3	0.698961937716263	0.654054054054054	0.7727272727272727
AIG1	1.0	1.0	1.0
AIM1	1.0	1.0	1.0
AIM1L	0.17993079584775087	0.16756756756756758	0.125
AIM2	0.8927335640138409	0.8810810810810811	0.8977272727272727
AIMP1	0.07958477508650519	0.0972972972972973	0.07954545454545454
AIMP2	1.0	1.0	1.0
AIP	1.0	1.0	1.0
AIPL1	0.2560553633217993	0.21081081081081082	0.19318181818181818
AIRE	0.1245674740484429	0.15675675675675677	0.17045454545454544
AJAP1	0.328719723183391	0.33513513513513515	0.3977272727272727
AJUBA	0.17301038062283736	0.16756756756756758	0.13636363636363635
AK2	1.0	1.0	1.0
AK3	1.0	1.0	1.0
AK5	0.4532871972318339	0.34594594594594597	0.5113636363636364
AK7	0.058823529411764705	0.07027027027027027	0.125
AK8	0.6885813148788927	0.6810810810810811	0.8181818181818182
AK9	0.5986159169550173	0.6270270270270271	0.5909090909090909
AKAP1	0.9896193771626297	0.9891891891891892	0.9886363636363636
AKAP10	1.0	1.0	1.0
AKAP11	1.0	1.0	1.0
AKAP12	0.9100346020761245	0.9351351351351351	0.9772727272727273
AKAP13	1.0	1.0	1.0
AKAP14	0.06920415224913495	0.15675675675675677	0.10227272727272728
AKAP17A	1.0	1.0	1.0
AKAP2	0.1384083044982699	0.14054054054054055	0.10227272727272728
AKAP3	0.9342560553633218	0.918918918918919	0.8863636363636364
AKAP4	0.20761245674740483	0.23243243243243245	0.22727272727272727
AKAP5	0.05536332179930796	0.06486486486486487	0.10227272727272728
AKAP7	0.4429065743944637	0.372972972972973	0.4318181818181818
AKAP8	1.0	1.0	1.0
AKAP8L	1.0	1.0	1.0
AKAP9	0.14878892733564014	0.10810810810810811	0.10227272727272728
AKIP1	1.0	1.0	1.0
AKIRIN1	1.0	1.0	1.0
AKIRIN2	1.0	1.0	1.0
AKNA	1.0	1.0	1.0
AKNAD1	0.2041522491349481	0.23783783783783785	0.3068181818181818
AKR1A1	1.0	1.0	1.0
AKR1B1	1.0	1.0	1.0
AKR1B10	0.3460207612456747	0.3081081081081081	0.3522727272727273
AKR1C1	0.9446366782006921	0.9135135135135135	0.9431818181818182
AKR1C2	0.4671280276816609	0.4648648648648649	0.42045454545454547
AKR1C3	1.0	1.0	1.0
AKR1C4	0.3944636678200692	0.3567567567567568	0.375
AKR1CL1	0.2422145328719723	0.1945945945945946	0.26136363636363635
AKR1D1	0.38408304498269896	0.3567567567567568	0.26136363636363635
AKR1E2	0.2629757785467128	0.2864864864864865	0.26136363636363635
AKR7A2	1.0	1.0	1.0
AKR7A2P1	0.12802768166089964	0.16756756756756758	0.1590909090909091
AKR7A3	1.0	1.0	1.0
AKT1	1.0	1.0	1.0
AKT1S1	0.7681660899653979	0.745945945945946	0.75
AKT2	0.8408304498269896	0.8378378378378378	0.8295454545454546
AKT3	0.43944636678200694	0.43243243243243246	0.4090909090909091
AKTIP	1.0	1.0	1.0
ALAD	0.11418685121107267	0.043243243243243246	0.056818181818181816
ALAS1	0.9204152249134948	0.918918918918919	0.9772727272727273
ALAS2	0.17647058823529413	0.2	0.26136363636363635
ALB	0.740484429065744	0.7027027027027027	0.8409090909090909
ALCAM	1.0	1.0	1.0
ALDH18A1	1.0	1.0	1.0
ALDH1A1	1.0	1.0	1.0
ALDH1A2	0.9896193771626297	0.9567567567567568	0.9659090909090909
ALDH1A3	0.9965397923875432	0.9783783783783784	1.0
ALDH1L1	0.4809688581314879	0.44324324324324327	0.5
ALDH1L2	0.9204152249134948	0.9027027027027027	0.9318181818181818
ALDH2	1.0	1.0	1.0
ALDH3A1	0.3737024221453287	0.2594594594594595	0.3181818181818182
ALDH3A2	1.0	1.0	1.0
ALDH3B1	0.9965397923875432	1.0	1.0
ALDH3B2	0.39100346020761245	0.4648648648648649	0.4431818181818182
ALDH4A1	0.9965397923875432	0.9945945945945946	1.0
ALDH5A1	0.9896193771626297	0.9891891891891892	0.9886363636363636
ALDH6A1	1.0	1.0	1.0
ALDH7A1	1.0	1.0	1.0
ALDH8A1	0.1314878892733564	0.12432432432432433	0.10227272727272728
ALDH9A1	1.0	1.0	1.0
ALDOA	1.0	1.0	1.0
ALDOB	0.9930795847750865	0.9945945945945946	0.9772727272727273
ALDOC	1.0	1.0	1.0
ALG1	1.0	0.9945945945945946	1.0
ALG10B	0.9411764705882353	0.9351351351351351	0.9431818181818182
ALG11	1.0	1.0	1.0
ALG12	0.9896193771626297	0.9945945945945946	0.9772727272727273
ALG13	1.0	1.0	0.9886363636363636
ALG14	1.0	1.0	1.0
ALG1L	0.7197231833910035	0.7783783783783784	0.8295454545454546
ALG2	0.9930795847750865	0.9945945945945946	0.9772727272727273
ALG3	1.0	1.0	1.0
ALG5	1.0	1.0	1.0
ALG6	1.0	1.0	1.0
ALG8	1.0	1.0	1.0
ALG9	1.0	1.0	1.0
ALK	0.6089965397923875	0.6108108108108108	0.6363636363636364
ALKBH1	1.0	1.0	1.0
ALKBH2	1.0	1.0	1.0
ALKBH3	1.0	1.0	1.0
